product_id,product_name,category,subcategory,vendor_id
2547,Product 2547,Automotive,Laptops,382
2548,Product 2548,Toys,Storage,134
2549,Product 2549,Home Office,Shoes,299
2550,Product 2550,electronics,Desks,172
2551,Product 2551,Beauty,Decor,367
2552,Product 2552,Automotive,Snacks,325
2553,Product 2553,Beauty,Decor,124
2554,Product 2554,Fashion,Storage,6
2555,Product 2555,electrnics,Laptops,487
2556,Product 2556,eletronics,Decor,465
2557, Product 2557 ,Kitchen,Books,231
2558,Product 2558,Fashion,Books,168
2559, Product 2559 ,Kitchen,Decor,31
2560,Product 2560,Kitchen,Snacks,361
2561, Product 2561 ,Beauty,Skincare,133
2562,Product 2562,Home Office,Chairs,113
2563,Product 2563,electronics,Phones,362
2564, Product 2564 ,Sports,Chairs,195
2565, Product 2565 ,Home Office,Desks,396
2566,Product 2566,Beauty,Books,473
2567,Product 2567,Books,Car Care,105
2568,Product 2568,Fashion,Decor,409
2569,Product  2569,electronics,Games,190
2570,Product 2570,Fashion,Snacks,93
2571,Product 2571,Fashion,Games,443
2572,Product 2572,Automotive,Decor,317
2573, Product 2573 ,Beauty,Games,268
2574,Product 2574,Sports,Shoes,343
2575,Product 2575,Books,Laptops,342
2576,Product 2576,Toys,Car Care,200
2577,Product  2577,electronics,Laptops,204
2578,Product 2578,Kitchen,Car Care,419
2579,Product 2579,electrnics,Games,84
2580,Product 2580,Sports,Phones,25
2581,Product 2581,home-office,Games,176
2582,Product  2582,Fashion,Laptops,427
2583,Product 2583,Sports,Books,296
2584,Product 2584,electronics,Cookware,44
2585,Product 2585,electronics,Books,141
2586, Product 2586 ,Kitchen,Fitness,484
2587,Product  2587,Beauty,Cookware,208
2588,Product 2588,electronics,Laptops,493
2589,Product 2589,electronics,Desks,412
2590,Product 2590,Home Office,Phones,28
2591,Product 2591,Fashion,Skincare,231
2592,Product  2592,Fashion,Skincare,348
2593,Product 2593,Automotive,Fitness,144
2594,Product 2594,Fashion,Cookware,329
2595,Product 2595,Fashion,Laptops,302
2596,Product 2596,electronics,Decor,344
2597,Product 2597,Beauty,Storage,203
2598,Product  2598,Grocery,Car Care,49
2599,Product 2599,Home Office,Skincare,67
2600,Product 2600,Automotive,Chairs,187
2601,Product 2601,Sports,Snacks,211
2602,Product  2602,Sports,Games,75
2603, Product 2603 ,Home Office,Shoes,448
2604,Product 2604,home-office,Snacks,223
2605, Product 2605 ,electronics,Games,272
2606,Product 2606,Home Office,Books,448
2607,Product 2607,Beauty,Fitness,254
2608,Product 2608,,Laptops,381
2609,Product 2609,Grocery,Decor,46
2610,Product 2610,Fashion,Fitness,420
2611, Product 2611 ,Grocery,Car Care,475
2612,Product 2612,Kitchen,Desks,421
2613,Product 2613,Kitchen,Decor,201
2614,Product 2614,Sports,Cookware,142
2615,Product 2615,Toys,Snacks,421
2616,Product 2616,Kitchen,Shoes,285
2617, Product 2617 ,Books,Cookware,241
2618,Product 2618,Automotive,Storage,28
2619, Product 2619 ,Home Office,Shoes,422
2620,Product 2620,Grocery,Phones,277
2621,Product 2621,electronics,Laptops,329
2622,Product 2622,electronics,Books,345
2623,Product 2623,electronics,Desks,391
2624,Product 2624,Sports,Cookware,17
2625,Product 2625,Sports,Games,99
2626,Product 2626,Kitchen,Shoes,441
2627,Product  2627,electronics,Cookware,121
2628,Product 2628,Fashion,Phones,33
2629,Product  2629,Kitchen,Laptops,144
2630,Product 2630,Fashion,Books,230
2631,Product  2631,Beauty,Laptops,15
2632,Product 2632,Fashion,Cookware,290
2633,Product 2633,Toys,Phones,293
2634,Product 2634,Fashion,Snacks,48
2635,Product 2635,Fashion,Chairs,332
2636,Product  2636,Kitchen,Shoes,201
2637,Product 2637,Toys,Cookware,455
2638,Product 2638,Fashion,Skincare,40
2639,Product 2639,electronics,Laptops,45
2640,Product 2640,Fashion,Shoes,476
2641,Product 2641,electronics,Storage,354
2642,Product 2642,Sports,Chairs,328
2643,Product 2643,Sports,Fitness,295
2644,Product 2644,Beauty,Skincare,305
2645,Product 2645,Sports,Shoes,27
2646, Product 2646 ,Beauty,Chairs,54
2647,Product 2647,Beauty,Decor,162
2648,Product  2648,electronics,Fitness,367
2649,Product 2649,Kitchen,Laptops,326
2650,Product 2650,Kitchen,Car Care,319
2651,Product 2651,Home Office,Cookware,466
2652,Product 2652,Fashion,Storage,192
2653,Product 2653,Automotive,Snacks,157
2654,Product 2654,Toys,Cookware,241
2655,Product 2655,eletronics,Phones,402
2656, Product 2656 ,electronics,Phones,418
2657,Product 2657,Kitchen,Car Care,286
2658,Product  2658,Fashion,Cookware,366
2659,Product 2659,Toys,Games,321
2660,Product 2660,Home Office,Books,132
2661,Product 2661,Fashion,Snacks,153
2662, Product 2662 ,Fashion,Chairs,481
2663, Product 2663 ,Automotive,Laptops,57
2664,Product 2664,Sports,Books,105
2665,Product 2665,electronics,Desks,70
2666,Product 2666,Kitchen,Phones,146
2667,Product 2667,Sports,Skincare,422
2668,Product 2668,eletronics,Car Care,140
2669, Product 2669 ,Beauty,Storage,200
2670,Product 2670,electronics,Snacks,206
2671,Product 2671,Books,Phones,60
2672,Product 2672,Sports,Fitness,367
2673,Product 2673,Sports,Storage,462
2674,Product 2674,Sports,Fitness,338
2675,Product 2675,Fashion,Laptops,132
2676,Product 2676,electronics,Chairs,42
2677,Product 2677,electronics,Car Care,231
2678,Product  2678,Kitchen,Books,177
2679,Product 2679,Beauty,Phones,82
2680, Product 2680 ,electronics,Books,412
2681,Product 2681,Fashion,Chairs,452
2682,Product 2682,Kitchen,Cookware,168
2683,Product 2683,Fashion,Chairs,473
2684,Product 2684,Fashion,Decor,329
2685,Product 2685,electronics,Chairs,70
2686,Product 2686,Sports,Games,370
2687,Product 2687,Automotive,Decor,353
2688,Product 2688,Fashion,Games,254
2689,Product 2689,Home Office,Desks,46
2690, Product 2690 ,Home Office,Decor,12
2691,Product 2691,Toys,Desks,276
2692, Product 2692 ,home-office,Car Care,476
2693, Product 2693 ,eletronics,Cookware,101
2694,Product  2694,Books,Storage,469
2695,Product 2695,electronics,Shoes,313
2696,Product 2696,Home Office,Decor,475
2697,Product 2697,Grocery,Cookware,263
2698, Product 2698 ,eletronics,Books,127
2699,Product 2699,Toys,Snacks,110
2700,Product 2700,electronics,Games,491
2701,Product 2701,Toys,Decor,233
2702,Product 2702,Automotive,Chairs,295
2703,Product 2703,electronics,Snacks,357
2704,Product 2704,Kitchen,Shoes,98
2705,Product 2705,Sports,Storage,293
2706,Product 2706,Fashion,Snacks,257
2707,Product 2707,Sports,Chairs,391
2708,Product 2708,Fashion,Storage,263
2709,Product 2709,Books,Phones,338
2710,Product 2710,electronics,Phones,495
2711,Product 2711,Toys,Snacks,292
2712,Product 2712,Sports,Laptops,89
2713,Product 2713,Books,Skincare,355
2714,Product 2714,Toys,Car Care,418
2715,Product 2715,Fashion,Storage,158
2716, Product 2716 ,Home Office,Car Care,53
2717,Product 2717,Automotive,Phones,241
2718,Product 2718,Home Office,Laptops,219
2719,Product 2719,Home Office,Games,204
2720,Product 2720,Automotive,Cookware,124
2721,Product 2721,Kitchen,Laptops,112
2722, Product 2722 ,Toys,Books,452
2723, Product 2723 ,,Cookware,355
2724,Product 2724,Fashion,Chairs,110
2725,Product 2725,Fashion,Decor,438
2726,Product 2726,electronics,Desks,388
2727,Product 2727,Home Office,Desks,275
2728,Product 2728,Automotive,Laptops,196
2729,Product 2729,electronics,Shoes,261
2730,Product 2730,Automotive,Desks,347
2731,Product 2731,Grocery,Fitness,318
2732,Product 2732,Automotive,Books,32
2733,Product 2733,electronics,Storage,337
2734,Product 2734,Home Office,Fitness,117
2735,Product 2735,Sports,Books,257
2736,Product 2736,home-office,Books,312
2737,Product 2737,Fashion,Fitness,445
2738,Product 2738,,Laptops,214
2739, Product 2739 ,Sports,Laptops,161
2740,Product  2740,Sports,Shoes,364
2741,Product 2741,Automotive,Games,312
2742,Product 2742,Sports,Snacks,408
2743,Product 2743,electronics,Cookware,159
2744,Product 2744,Toys,Car Care,3
2745,Product 2745,Fashion,Car Care,66
2746,Product 2746,electronics,Fitness,195
2747,Product 2747,Toys,Shoes,30
2748, Product 2748 ,electronics,Snacks,255
2749,Product 2749,eletronics,Desks,382
2750,Product 2750,electronics,Laptops,124
2751,Product 2751,Toys,Books,116
2752,Product 2752,electronics,Games,86
2753,Product 2753,Grocery,Chairs,331
2754,Product 2754,Sports,Car Care,112
2755,Product 2755,Toys,Snacks,435
2756,Product 2756,home-office,Storage,183
2757,Product 2757,Home Office,Storage,344
2758,Product  2758,Home Office,Games,414
2759, Product 2759 ,Toys,Skincare,41
2760,Product 2760,Fashion,Laptops,79
2761, Product 2761 ,Automotive,Chairs,272
2762,Product 2762,Books,Games,13
2763,Product 2763,Fashion,Phones,489
2764,Product 2764,electronics,Laptops,306
2765,Product 2765,Kitchen,Shoes,139
2766,Product 2766,Home Office,Phones,101
2767,Product 2767,Beauty,Snacks,497
2768,Product 2768,electronics,Laptops,111
2769, Product 2769 ,,Desks,51
2770, Product 2770 ,Books,Decor,179
2771,Product 2771,Toys,Shoes,322
2772,Product  2772,Kitchen,Books,449
2773,Product 2773,electronics,Chairs,116
2774,Product 2774,electronics,Chairs,447
2775,Product 2775,Automotive,Car Care,362
2776,Product 2776,Fashion,Books,24
2777,Product 2777,electronics,Car Care,400
2778,Product  2778,Kitchen,Laptops,137
2779,Product 2779,electrnics,Shoes,147
2780, Product 2780 ,Toys,Books,58
2781,Product 2781,Fashion,Decor,195
2782, Product 2782 ,Fashion,Shoes,363
2783,Product 2783,electronics,Phones,97
2784, Product 2784 ,Home Office,Games,381
2785,Product 2785,Home Office,Laptops,143
2786,Product 2786,Automotive,Laptops,79
2787,Product 2787,electronics,Decor,333
2788,Product  2788,Home Office,Skincare,202
2789,Product  2789,Home Office,Phones,411
2790,Product 2790,Home Office,Cookware,138
2791, Product 2791 ,Fashion,Fitness,271
2792,Product 2792,electronics,Shoes,152
2793,Product 2793,electronics,Cookware,292
2794,Product 2794,home-office,Fitness,433
2795,Product 2795,Sports,Desks,302
2796, Product 2796 ,Kitchen,Books,308
2797,Product 2797,Beauty,Skincare,221
2798,Product 2798,Sports,Fitness,276
2799,Product  2799,Books,Decor,464
2800,Product 2800,Home Office,Laptops,483
2801,Product 2801,Beauty,Laptops,268
2802,Product 2802,Automotive,Games,364
2803,Product  2803,Automotive,Cookware,446
2804,Product 2804,Beauty,Cookware,280
2805,Product 2805,Sports,Laptops,276
2806,Product 2806,Home Office,Phones,64
2807, Product 2807 ,home-office,Decor,60
2808,Product 2808,Kitchen,Skincare,297
2809,Product 2809,Sports,Books,146
2810,Product 2810,electronics,Games,6
2811,Product 2811,Beauty,Laptops,91
2812, Product 2812 ,Grocery,Storage,307
2813,Product 2813,Books,Cookware,86
2814, Product 2814 ,Books,Snacks,367
2815,Product 2815,Beauty,Games,273
2816,Product 2816,Sports,Shoes,48
2817, Product 2817 ,Books,Cookware,170
2818,Product 2818,,Laptops,206
2819,Product 2819,Books,Chairs,53
2820,Product 2820,eletronics,Laptops,80
2821,Product 2821,electronics,Snacks,405
2822, Product 2822 ,Fashion,Chairs,489
2823,Product  2823,Kitchen,Shoes,443
2824,Product 2824,,Phones,161
2825,Product 2825,Grocery,Snacks,166
2826, Product 2826 ,eletronics,Cookware,248
2827,Product 2827,Automotive,Cookware,216
2828, Product 2828 ,Automotive,Cookware,71
2829,Product 2829,Books,Snacks,412
2830, Product 2830 ,Fashion,Games,139
2831,Product 2831,home-office,Games,334
2832,Product 2832,Grocery,Decor,92
2833,Product 2833,Kitchen,Books,278
2834,Product 2834,electronics,Games,260
2835,Product 2835,Automotive,Laptops,142
2836,Product  2836,electronics,Shoes,376
2837,Product  2837,Toys,Cookware,219
2838, Product 2838 ,Beauty,Car Care,332
2839,Product  2839,Automotive,Car Care,172
2840,Product 2840,Home Office,Laptops,327
2841,Product 2841,Grocery,Desks,305
2842,Product 2842,Kitchen,Games,251
2843,Product 2843,Beauty,Fitness,330
2844,Product 2844,electronics,Decor,290
2845,Product 2845,Fashion,Car Care,61
2846,Product 2846,Home Office,Chairs,325
2847,Product 2847,Beauty,Laptops,100
2848,Product 2848,Books,Storage,397
2849, Product 2849 ,Fashion,Chairs,310
2850,Product 2850,Grocery,Laptops,80
2851,Product 2851,Fashion,Phones,456
2852, Product 2852 ,electronics,Phones,332
2853,Product  2853,Toys,Chairs,463
2854,Product  2854,electronics,Car Care,217
2855,Product 2855,Beauty,Car Care,243
2856,Product 2856,Home Office,Desks,181
2857,Product 2857,Grocery,Decor,471
2858,Product 2858,Home Office,Desks,280
2859,Product  2859,Beauty,Skincare,455
2860,Product 2860,,Books,95
2861,Product 2861,Fashion,Cookware,440
2862, Product 2862 ,Grocery,Laptops,189
2863,Product 2863,Home Office,Laptops,128
2864,Product 2864,Home Office,Cookware,455
2865,Product 2865,Home Office,Shoes,347
2866, Product 2866 ,Automotive,Car Care,369
2867,Product 2867,Sports,Car Care,177
2868,Product 2868,Fashion,Games,454
2869, Product 2869 ,Home Office,Cookware,424
2870,Product 2870,Home Office,Books,427
2871, Product 2871 ,Fashion,Games,378
2872,Product 2872,Fashion,Cookware,390
2873,Product 2873,Home Office,Cookware,150
2874,Product 2874,Automotive,Fitness,384
2875,Product 2875,Fashion,Decor,106
2876,Product  2876,Fashion,Storage,100
2877,Product 2877,Automotive,Decor,311
2878,Product 2878,electronics,Games,219
2879,Product 2879,Fashion,Fitness,277
2880,Product 2880,Sports,Chairs,480
2881,Product 2881,Toys,Car Care,286
2882,Product 2882,Kitchen,Desks,164
2883,Product 2883,Grocery,Games,373
2884,Product 2884,Sports,Shoes,421
2885,Product 2885,Fashion,Storage,441
2886,Product 2886,Automotive,Storage,12
2887,Product 2887,Grocery,Games,130
2888, Product 2888 ,electronics,Phones,105
2889,Product 2889,Grocery,Phones,329
2890,Product 2890,Fashion,Phones,8
2891, Product 2891 ,home-office,Decor,12
2892,Product 2892,Sports,Car Care,268
2893,Product 2893,electronics,Desks,167
2894,Product 2894,Home Office,Desks,487
2895, Product 2895 ,Automotive,Cookware,218
2896,Product 2896,electronics,Skincare,409
2897,Product 2897,Home Office,Laptops,164
2898,Product 2898,Sports,Cookware,416
2899,Product 2899,Grocery,Fitness,402
2900,Product 2900,electronics,Books,181
2901,Product 2901,Fashion,Fitness,78
2902,Product 2902,electronics,Cookware,365
2903,Product 2903,electronics,Chairs,482
2904,Product 2904,Fashion,Books,479
2905,Product 2905,electronics,Desks,496
2906,Product 2906,Sports,Games,67
2907,Product 2907,Fashion,Chairs,454
2908,Product  2908,Kitchen,Phones,265
2909,Product  2909,Beauty,Books,414
2910, Product 2910 ,Toys,Games,252
2911,Product 2911,Automotive,Phones,112
2912,Product 2912,Grocery,Phones,399
2913,Product 2913,Home Office,Phones,119
2914,Product 2914,electronics,Chairs,139
2915, Product 2915 ,Toys,Storage,302
2916, Product 2916 ,Fashion,Desks,442
2917,Product 2917,Fashion,Shoes,19
2918, Product 2918 ,Kitchen,Storage,474
2919,Product 2919,Books,Chairs,32
2920,Product 2920,Sports,Books,329
2921,Product  2921,electronics,Chairs,411
2922, Product 2922 ,Automotive,Desks,322
2923,Product 2923,Beauty,Games,136
2924,Product  2924,Grocery,Games,102
2925,Product 2925,home-office,Phones,54
2926,Product 2926,Sports,Fitness,484
2927,Product 2927,Home Office,Cookware,471
2928,Product  2928,Home Office,Desks,413
2929,Product 2929,home-office,Cookware,493
2930,Product 2930,Sports,Fitness,472
2931,Product 2931,Beauty,Storage,308
2932,Product 2932,Home Office,Chairs,338
2933,Product 2933,electronics,Chairs,175
2934,Product 2934,Kitchen,Car Care,419
2935, Product 2935 ,Grocery,Car Care,252
2936,Product 2936,Grocery,Games,82
2937,Product 2937,Automotive,Books,30
2938, Product 2938 ,Home Office,Cookware,12
2939,Product 2939,Home Office,Car Care,372
2940,Product 2940,Home Office,Laptops,132
2941,Product 2941,electronics,Snacks,61
2942,Product 2942,Books,Laptops,163
2943,Product 2943,Kitchen,Fitness,267
2944,Product 2944,,Laptops,49
2945, Product 2945 ,Toys,Phones,261
2946, Product 2946 ,electronics,Books,429
2947,Product 2947,Automotive,Phones,348
2948,Product 2948,electronics,Snacks,43
2949,Product 2949,Books,Decor,220
2950, Product 2950 ,Beauty,Phones,108
2951,Product 2951,Grocery,Books,12
2952,Product 2952,home-office,Decor,93
2953,Product 2953,Home Office,Phones,218
2954,Product 2954,Sports,Skincare,60
2955,Product 2955,Home Office,Skincare,267
2956, Product 2956 ,Fashion,Car Care,374
2957,Product 2957,home-office,Snacks,211
2958,Product 2958,Home Office,Chairs,120
2959,Product 2959,Toys,Laptops,93
2960,Product  2960,eletronics,Shoes,471
2961,Product 2961,Sports,Chairs,287
2962,Product 2962,Automotive,Shoes,113
2963,Product  2963,Fashion,Cookware,107
2964,Product 2964,Grocery,Fitness,141
2965,Product 2965,Sports,Games,460
2966,Product 2966,Automotive,Laptops,223
2967,Product 2967,Books,Fitness,351
2968,Product 2968,electronics,Storage,117
2969,Product  2969,Fashion,Books,91
2970,Product 2970,Fashion,Desks,121
2971,Product 2971,Toys,Books,17
2972,Product 2972,Sports,Games,265
2973, Product 2973 ,electronics,Storage,484
2974,Product 2974,Home Office,Phones,190
2975,Product 2975,Home Office,Chairs,435
2976,Product 2976,electronics,Games,263
2977,Product 2977,Fashion,Phones,283
2978,Product 2978,Automotive,Shoes,439
2979,Product 2979,electronics,Decor,303
2980,Product  2980,Automotive,Snacks,478
2981,Product 2981,Beauty,Storage,145
2982, Product 2982 ,Home Office,Fitness,293
2983,Product 2983,Toys,Cookware,184
2984, Product 2984 ,Automotive,Fitness,294
2985, Product 2985 ,Books,Skincare,277
2986,Product 2986,Sports,Games,442
2987,Product 2987,Home Office,Phones,264
2988,Product  2988,Toys,Snacks,237
2989,Product 2989,home-office,Games,420
2990, Product 2990 ,Fashion,Skincare,399
2991,Product  2991,Automotive,Chairs,55
2992,Product 2992,Fashion,Games,41
2993,Product 2993,electronics,Games,256
2994, Product 2994 ,home-office,Skincare,91
2995, Product 2995 ,Beauty,Desks,478
2996,Product 2996,Fashion,Skincare,189
2997,Product 2997,electronics,Shoes,492
2998,Product 2998,,Car Care,345
2999,Product 2999,Fashion,Snacks,363
3000,Product 3000,Toys,Cookware,477
3001, Product 3001 ,Sports,Snacks,470
3002,Product 3002,Automotive,Cookware,227
3003,Product 3003,Kitchen,Shoes,315
3004,Product 3004,electronics,Snacks,195
3005,Product 3005,Fashion,Snacks,151
3006,Product 3006,Toys,Cookware,6
3007,Product 3007,Sports,Decor,398
3008,Product 3008,Toys,Chairs,136
3009, Product 3009 ,Fashion,Car Care,119
3010, Product 3010 ,Fashion,Storage,97
3011,Product 3011,Fashion,Cookware,402
3012, Product 3012 ,electronics,Fitness,277
3013,Product 3013,Books,Chairs,237
3014, Product 3014 ,Fashion,Shoes,280
3015, Product 3015 ,Sports,Shoes,209
3016,Product 3016,Toys,Shoes,33
3017,Product 3017,home-office,Books,27
3018, Product 3018 ,Toys,Fitness,224
3019,Product 3019,Fashion,Fitness,414
3020, Product 3020 ,electronics,Cookware,133
3021,Product 3021,Fashion,Decor,289
3022,Product 3022,Home Office,Phones,376
3023, Product 3023 ,Grocery,Snacks,43
3024,Product 3024,electronics,Chairs,299
3025,Product 3025,Books,Skincare,124
3026,Product 3026,Beauty,Storage,335
3027,Product 3027,Kitchen,Decor,370
3028,Product 3028,Fashion,Shoes,428
3029,Product 3029,Fashion,Laptops,389
3030,Product 3030,Toys,Decor,399
3031,Product  3031,Kitchen,Decor,378
3032, Product 3032 ,Books,Cookware,137
3033,Product 3033,Fashion,Storage,455
3034,Product 3034,Grocery,Cookware,18
3035, Product 3035 ,electronics,Storage,439
3036,Product 3036,Toys,Cookware,388
3037, Product 3037 ,electronics,Snacks,282
3038,Product 3038,Kitchen,Shoes,492
3039,Product 3039,Grocery,Phones,442
3040,Product 3040,Sports,Decor,30
3041,Product 3041,electronics,Fitness,87
3042,Product 3042,electronics,Shoes,29
3043,Product 3043,Fashion,Skincare,300
3044, Product 3044 ,electronics,Desks,456
3045,Product 3045,Home Office,Desks,122
3046,Product 3046,Books,Laptops,60
3047,Product 3047,Automotive,Chairs,7
3048,Product 3048,Grocery,Desks,135
3049,Product 3049,home-office,Phones,238
3050,Product 3050,electronics,Decor,85
3051,Product 3051,,Storage,232
3052,Product 3052,Beauty,Games,446
3053,Product  3053,Home Office,Storage,406
3054,Product 3054,Fashion,Snacks,287
3055,Product  3055,Sports,Laptops,103
3056,Product 3056,Automotive,Shoes,306
3057,Product 3057,Kitchen,Shoes,464
3058,Product 3058,Beauty,Fitness,49
3059,Product 3059,Beauty,Games,208
3060,Product 3060,Toys,Desks,279
3061,Product 3061,electronics,Chairs,46
3062,Product 3062,Fashion,Books,298
3063,Product 3063,Home Office,Fitness,339
3064,Product 3064,home-office,Snacks,463
3065, Product 3065 ,electronics,Snacks,233
3066, Product 3066 ,electronics,Laptops,329
3067,Product 3067,Home Office,Fitness,219
3068,Product 3068,Kitchen,Snacks,325
3069, Product 3069 ,Automotive,Cookware,293
3070, Product 3070 ,home-office,Snacks,142
3071,Product 3071,electronics,Fitness,67
3072,Product 3072,Automotive,Snacks,153
3073,Product 3073,Sports,Skincare,127
3074,Product 3074,Fashion,Games,383
3075,Product 3075,Sports,Cookware,274
3076,Product 3076,Kitchen,Storage,177
3077, Product 3077 ,Automotive,Snacks,230
3078,Product  3078,electronics,Fitness,375
3079,Product 3079,Sports,Laptops,6
3080,Product 3080,Toys,Desks,154
3081,Product 3081,Books,Games,113
3082,Product 3082,electronics,Desks,200
3083,Product 3083,electronics,Laptops,58
3084,Product 3084,electronics,Cookware,435
3085,Product 3085,Fashion,Shoes,156
3086,Product 3086,Fashion,Chairs,155
3087,Product 3087,Home Office,Decor,149
3088,Product 3088,Fashion,Phones,437
3089,Product 3089,Sports,Snacks,239
3090,Product 3090,Grocery,Shoes,342
3091,Product 3091,Automotive,Fitness,320
3092, Product 3092 ,Kitchen,Skincare,382
3093, Product 3093 ,electronics,Chairs,366
3094,Product 3094,Fashion,Decor,52
3095,Product 3095,Kitchen,Storage,389
3096,Product  3096,Fashion,Fitness,373
3097,Product 3097,Automotive,Desks,349
3098,Product 3098,electronics,Decor,480
3099,Product 3099,Kitchen,Cookware,287
3100,Product 3100,electronics,Shoes,429
3101,Product 3101,Home Office,Snacks,304
3102,Product 3102,Fashion,Fitness,347
3103,Product 3103,Books,Laptops,226
3104,Product 3104,Books,Cookware,30
3105, Product 3105 ,Sports,Cookware,302
3106,Product 3106,electronics,Shoes,431
3107, Product 3107 ,electronics,Car Care,265
3108,Product 3108,Sports,Skincare,275
3109, Product 3109 ,Fashion,Car Care,169
3110,Product 3110,Kitchen,Decor,450
3111,Product 3111,Home Office,Phones,290
3112,Product 3112,Toys,Decor,436
3113,Product 3113,Sports,Books,371
3114,Product 3114,Books,Books,165
3115,Product 3115,Automotive,Laptops,99
3116,Product 3116,Sports,Chairs,495
3117, Product 3117 ,Sports,Snacks,427
3118,Product 3118,home-office,Desks,26
3119,Product 3119,Sports,Shoes,1
3120, Product 3120 ,Fashion,Books,209
3121, Product 3121 ,electronics,Shoes,88
3122,Product 3122,Automotive,Shoes,222
3123,Product 3123,Fashion,Chairs,286
3124,Product 3124,Sports,Snacks,236
3125,Product 3125,electronics,Decor,466
3126,Product  3126,electronics,Storage,492
3127,Product 3127,Automotive,Desks,292
3128,Product 3128,Home Office,Phones,104
3129,Product 3129,Grocery,Cookware,84
3130,Product 3130,Fashion,Snacks,382
3131,Product 3131,electronics,Fitness,398
3132,Product 3132,electronics,Decor,458
3133,Product 3133,Home Office,Books,285
3134, Product 3134 ,Automotive,Laptops,438
3135,Product  3135,Kitchen,Books,96
3136,Product 3136,Automotive,Games,92
3137,Product 3137,Books,Chairs,57
3138, Product 3138 ,electronics,Phones,455
3139,Product 3139,Sports,Decor,467
3140,Product 3140,home-office,Cookware,145
3141,Product 3141,Books,Car Care,13
3142,Product 3142,Fashion,Books,489
3143,Product 3143,Fashion,Books,193
3144,Product  3144,electronics,Chairs,129
3145,Product 3145,Books,Books,312
3146,Product 3146,Sports,Cookware,328
3147,Product 3147,Beauty,Chairs,208
3148,Product 3148,,Phones,320
3149,Product 3149,electronics,Phones,381
3150, Product 3150 ,Sports,Skincare,277
3151, Product 3151 ,Grocery,Chairs,309
3152,Product 3152,electrnics,Car Care,320
3153,Product 3153,home-office,Snacks,280
3154,Product 3154,Kitchen,Decor,342
3155,Product 3155,Home Office,Phones,262
3156,Product 3156,Fashion,Storage,139
3157,Product 3157,Automotive,Snacks,195
3158,Product 3158,Beauty,Shoes,396
3159, Product 3159 ,Kitchen,Cookware,10
3160,Product 3160,Grocery,Cookware,268
3161,Product 3161,Fashion,Phones,156
3162,Product 3162,Home Office,Snacks,342
3163,Product 3163,Home Office,Games,383
3164,Product 3164,Kitchen,Chairs,100
3165, Product 3165 ,Home Office,Cookware,109
3166, Product 3166 ,Automotive,Shoes,205
3167, Product 3167 ,Automotive,Snacks,39
3168,Product 3168,Beauty,Phones,54
3169,Product 3169,Fashion,Car Care,409
3170,Product  3170,Toys,Storage,14
3171,Product 3171,Kitchen,Cookware,451
3172,Product 3172,Beauty,Desks,436
3173, Product 3173 ,Fashion,Decor,354
3174,Product 3174,Home Office,Snacks,152
3175,Product 3175,electronics,Chairs,81
3176,Product 3176,Fashion,Snacks,220
3177,Product 3177,Home Office,Cookware,259
3178, Product 3178 ,Fashion,Decor,344
3179, Product 3179 ,Beauty,Shoes,391
3180,Product 3180,Toys,Car Care,174
3181,Product 3181,electronics,Laptops,318
3182,Product 3182,Beauty,Cookware,311
3183, Product 3183 ,home-office,Laptops,12
3184, Product 3184 ,Beauty,Fitness,39
3185,Product 3185,Home Office,Fitness,241
3186,Product 3186,Home Office,Skincare,488
3187,Product 3187,Fashion,Desks,431
3188,Product 3188,Kitchen,Cookware,129
3189,Product 3189,,Cookware,355
3190,Product  3190,Toys,Cookware,209
3191,Product 3191,electronics,Books,228
3192,Product 3192,Beauty,Skincare,365
3193, Product 3193 ,Fashion,Fitness,64
3194,Product 3194,Books,Books,189
3195,Product 3195,Toys,Snacks,119
3196,Product 3196,Sports,Games,268
3197,Product 3197,Fashion,Skincare,477
3198,Product 3198,Books,Cookware,182
3199,Product  3199,Toys,Snacks,309
3200,Product 3200,Sports,Snacks,475
3201,Product 3201,Automotive,Car Care,223
3202,Product 3202,electronics,Fitness,71
3203,Product 3203,Automotive,Car Care,473
3204,Product 3204,electronics,Books,41
3205,Product 3205,Kitchen,Cookware,18
3206,Product 3206,Grocery,Shoes,9
3207,Product 3207,Toys,Games,316
3208,Product 3208,Beauty,Books,11
3209, Product 3209 ,Books,Skincare,451
3210,Product 3210,Grocery,Snacks,475
3211,Product 3211,Fashion,Laptops,244
3212,Product 3212,electronics,Phones,187
3213,Product 3213,Automotive,Car Care,328
3214,Product 3214,Beauty,Books,403
3215,Product 3215,Books,Shoes,10
3216,Product 3216,Sports,Cookware,78
3217,Product 3217,Toys,Chairs,363
3218, Product 3218 ,electronics,Car Care,493
3219,Product 3219,Sports,Desks,346
3220,Product 3220,Grocery,Snacks,325
3221,Product 3221,Kitchen,Desks,489
3222,Product  3222,Sports,Chairs,350
3223,Product 3223,Kitchen,Decor,325
3224,Product 3224,electronics,Laptops,443
3225,Product 3225,Automotive,Cookware,311
3226, Product 3226 ,Toys,Cookware,313
3227,Product 3227,electronics,Books,295
3228,Product 3228,Grocery,Fitness,489
3229,Product 3229,Toys,Skincare,131
3230,Product 3230,electronics,Cookware,140
3231,Product 3231,Kitchen,Phones,393
3232,Product 3232,Beauty,Books,412
3233,Product  3233,Toys,Desks,28
3234,Product 3234,Grocery,Laptops,417
