product_id,product_name,category,subcategory,vendor_id
2567,Oppo Note 13 128GB,Electronics,Phones,341
2568,"MSI Victus 16"" M3 32GB",Electronics,Laptops,41
2569,Xiaomi Pixel 8 64GB,Electronics,Phones,185
2570,Philips Bluetooth Headphones,Electronics,Audio,244
2571,"Apple Yoga 13"" i7 16GB",Electronics,Laptops,1
2572,Nokia Redmi 12 512GB,Electronics,Phones,301
2573,"Lenovo TUF 16"" Ryzen 7 32GB",Electronics,Laptops,338
2574,Bose TWS Earbuds,Electronics,Audio,346
2575,"HP XPS 16"" M3 16GB",Electronics,Laptops,478
2576,Sennheiser Bluetooth Headphones,Electronics,Audio,430
2577,"LG 55"" 4K Smart TV",Electronics,Television,188
2578,Boat Soundbar,Electronics,Audio,67
2579,OnePlus A14 256GB,Electronics,Phones,186
2580,Bose Soundbar,Electronics,Audio,346
2581,"Asus Prestige 13"" M2 8GB",Electronics,Laptops,350
2582,Realme Note 13 512GB,Electronics,Phones,482
2583,Oppo Realme 11 256GB,Electronics,Phones,22
2584,"Dell IdeaPad 13"" M2 8GB",Electronics,Laptops,32
2585,"MSI Nitro 14"" Ryzen 7 16GB",Electronics,Laptops,203
2586,"Samsung 65"" 4K Smart TV",Electronics,Television,500
2587,Realme Pixel 7a 128GB,Electronics,Phones,482
2588,Samsung S23 512GB,Electronics,Phones,4
2589,"Acer Swift 14"" i5 8GB",Electronics,Laptops,432
2590,Nokia iPhone 15 512GB,Electronics,Phones,454
2591,Nokia Nord CE3 64GB,Electronics,Phones,301
2592,Nokia iPhone 14 256GB,Electronics,Phones,454
2593,"Sony 50"" 4K Smart TV",Electronics,Television,421
2594,Apple Redmi 12 128GB,Electronics,Phones,2
2595,"Asus IdeaPad 17"" Ryzen 7 16GB",Electronics,Laptops,350
2596,Sennheiser Portable Speaker,Electronics,Audio,66
2597,"HP ROG 14"" Ryzen 5 8GB",Electronics,Laptops,34
2598,"Lenovo Inspiron 15"" Ryzen 7 8GB",Electronics,Laptops,338
2599,Nokia iPhone 14 512GB,Electronics,Phones,473
2600,Realme iPhone 14 64GB,Electronics,Phones,482
2601,Sennheiser Portable Speaker,Electronics,Audio,66
2602,Oppo Nord 3 128GB,Electronics,Phones,21
2603,Nokia Note 12 128GB,Electronics,Phones,196
2604,"Samsung 55"" 4K Smart TV",Electronics,Television,184
2605,Canon Action Camera Camera,Electronics,Cameras,210
2606,Motorola A14 128GB,Electronics,Phones,279
2607,"Samsung 50"" 4K Smart TV",Electronics,Television,351
2608,"MSI Inspiron 16"" M2 16GB",Electronics,Laptops,203
2609,Beats Bluetooth Headphones,Electronics,Audio,311
2610,Apple Note 13 128GB,Electronics,Phones,2
2611,Realme Realme 11 64GB,Electronics,Phones,424
2612,Nokia Nord 3 64GB,Electronics,Phones,27
2613,"LG 75"" 4K Smart TV",Electronics,Television,11
2614,Apple iPhone 13 512GB,Electronics,Phones,434
2615,"Lenovo Victus 14"" Ryzen 7 8GB",Electronics,Laptops,36
2616,Beats Soundbar,Electronics,Audio,311
2617,Google iPhone 13 256GB,Electronics,Phones,197
2618,Realme Realme 11 64GB,Electronics,Phones,24
2619,OnePlus Pixel 8 256GB,Electronics,Phones,412
2620,Apple Moto G54 512GB,Electronics,Phones,434
2621,GoPro Mirrorless Camera,Electronics,Cameras,212
2622,"Dell XPS 15"" Ryzen 7 32GB",Electronics,Laptops,476
2623,"Dell Pavilion 17"" i5 8GB",Electronics,Laptops,31
2624,"HP Vostro 13"" M2 16GB",Electronics,Laptops,33
2625,"Sony 43"" 4K Smart TV",Electronics,Television,421
2626,Apple Note 13 256GB,Electronics,Phones,434
2627,"Dell Vostro 17"" Ryzen 5 16GB",Electronics,Laptops,198
2628,Xiaomi Moto G54 256GB,Electronics,Phones,185
2629,Samsung Pixel 7a 512GB,Electronics,Phones,390
2630,Bose Soundbar,Electronics,Audio,453
2631,Canon Action Camera Camera,Electronics,Cameras,210
2632,Google Nord 3 128GB,Electronics,Phones,197
2633,"MSI Vostro 16"" i5 16GB",Electronics,Laptops,42
2634,"Acer Vostro 14"" M3 32GB",Electronics,Laptops,425
2635,"Panasonic 65"" 4K Smart TV",Electronics,Television,15
2636,Realme iPhone 13 256GB,Electronics,Phones,194
2637,Apple S24 128GB,Electronics,Phones,1
2638,"MSI Victus 14"" i5 16GB",Electronics,Laptops,41
2639,"Apple IdeaPad 17"" M3 32GB",Electronics,Laptops,183
2640,Philips TWS Earbuds,Electronics,Audio,14
2641,Motorola Moto G54 128GB,Electronics,Phones,25
2642,"Asus ThinkPad 17"" M2 32GB",Electronics,Laptops,38
2643,Philips Portable Speaker,Electronics,Audio,303
2644,Sennheiser Soundbar,Electronics,Audio,66
2645,Sony TWS Earbuds,Electronics,Audio,10
2646,Boat TWS Earbuds,Electronics,Audio,216
2647,"Panasonic 55"" 4K Smart TV",Electronics,Television,16
2648,Google iPhone 14 512GB,Electronics,Phones,30
2649,Boat Soundbar,Electronics,Audio,67
2650,"Sony 65"" 4K Smart TV",Electronics,Television,10
2651,Realme A14 256GB,Electronics,Phones,194
2652,Boat Bluetooth Headphones,Electronics,Audio,423
2653,Nikon DSLR Camera,Electronics,Cameras,57
2654,Skullcandy TWS Earbuds,Electronics,Audio,286
2655,Bose TWS Earbuds,Electronics,Audio,409
2656,Vivo S24 256GB,Electronics,Phones,192
2657,Vivo iPhone 15 256GB,Electronics,Phones,192
2658,"HP Swift 13"" M3 16GB",Electronics,Laptops,199
2659,Vivo iPhone 15 512GB,Electronics,Phones,19
2660,OnePlus Pixel 8 64GB,Electronics,Phones,7
2661,Sony Soundbar,Electronics,Audio,9
2662,Motorola S23 256GB,Electronics,Phones,26
2663,Boat Portable Speaker,Electronics,Audio,67
2664,Realme iPhone 14 512GB,Electronics,Phones,23
2665,"Acer Pavilion 15"" M3 16GB",Electronics,Laptops,486
2666,Google Moto G54 256GB,Electronics,Phones,381
2667,Nokia iPhone 15 128GB,Electronics,Phones,362
2668,"TCL 65"" 4K Smart TV",Electronics,Television,369
2669,Oppo Note 13 128GB,Electronics,Phones,410
2670,Philips Soundbar,Electronics,Audio,308
2671,Apple iPhone 14 256GB,Electronics,Phones,434
2672,Apple Redmi 12 256GB,Electronics,Phones,2
2673,Oppo S23 128GB,Electronics,Phones,22
2674,Xiaomi Note 12 128GB,Electronics,Phones,5
2675,Vivo iPhone 14 128GB,Electronics,Phones,426
2676,Nokia Nord CE3 256GB,Electronics,Phones,27
2677,Skullcandy Soundbar,Electronics,Audio,72
2678,JBL Soundbar,Electronics,Audio,64
2679,Boat Bluetooth Headphones,Electronics,Audio,423
2680,Beats Soundbar,Electronics,Audio,69
2681,"Panasonic 43"" 4K Smart TV",Electronics,Television,16
2682,Beats TWS Earbuds,Electronics,Audio,69
2683,OnePlus iPhone 14 64GB,Electronics,Phones,186
2684,"Samsung 65"" 4K Smart TV",Electronics,Television,351
2685,Bose Portable Speaker,Electronics,Audio,481
2686,"HP XPS 16"" M3 32GB",Electronics,Laptops,33
2687,Apple S23 128GB,Electronics,Phones,2
2688,OnePlus Nord 3 512GB,Electronics,Phones,8
2689,Vivo Moto G54 256GB,Electronics,Phones,192
2690,"Lenovo Nitro 14"" M2 16GB",Electronics,Laptops,35
2691,"Dell TUF 16"" i7 16GB",Electronics,Laptops,198
2692,Skullcandy Bluetooth Headphones,Electronics,Audio,433
2693,Vivo iPhone 14 512GB,Electronics,Phones,20
2694,"Dell Victus 16"" i5 16GB",Electronics,Laptops,32
2695,Realme Nord CE3 128GB,Electronics,Phones,194
2696,Realme iPhone 14 128GB,Electronics,Phones,194
2697,"Lenovo Swift 15"" i7 32GB",Electronics,Laptops,380
2698,Motorola A14 256GB,Electronics,Phones,195
2699,"Lenovo IdeaPad 13"" i5 16GB",Electronics,Laptops,36
2700,"Samsung 50"" 4K Smart TV",Electronics,Television,4
2701,JBL Bluetooth Headphones,Electronics,Audio,214
2702,"Acer ROG 15"" Ryzen 5 8GB",Electronics,Laptops,425
2703,Boat Portable Speaker,Electronics,Audio,67
2704,Vivo Note 13 64GB,Electronics,Phones,19
2705,Canon Action Camera Camera,Electronics,Cameras,56
2706,Motorola Redmi 12 256GB,Electronics,Phones,25
2707,Realme S23 64GB,Electronics,Phones,424
2708,Google S24 512GB,Electronics,Phones,197
2709,Realme Note 12 64GB,Electronics,Phones,424
2710,OnePlus Pixel 8 128GB,Electronics,Phones,186
2711,Beats Portable Speaker,Electronics,Audio,70
2712,Apple Nord 3 64GB,Electronics,Phones,183
2713,Xiaomi S24 512GB,Electronics,Phones,185
2714,JBL Bluetooth Headphones,Electronics,Audio,214
2715,Samsung Note 13 512GB,Electronics,Phones,4
2716,Xiaomi S23 512GB,Electronics,Phones,5
2717,"MSI Yoga 14"" i5 16GB",Electronics,Laptops,339
2718,"Panasonic 75"" 4K Smart TV",Electronics,Television,16
2719,"Acer ZenBook 17"" M3 8GB",Electronics,Laptops,39
2720,"HP Vostro 15"" i7 32GB",Electronics,Laptops,34
2721,Beats Portable Speaker,Electronics,Audio,69
2722,Nokia Note 12 512GB,Electronics,Phones,454
2723,"TCL 65"" 4K Smart TV",Electronics,Television,191
2724,Beats Bluetooth Headphones,Electronics,Audio,70
2725,Canon Mirrorless Camera,Electronics,Cameras,55
2726,Oppo Redmi 12 256GB,Electronics,Phones,22
2727,Skullcandy Portable Speaker,Electronics,Audio,72
2728,Bose Bluetooth Headphones,Electronics,Audio,213
2729,"TCL 75"" 4K Smart TV",Electronics,Television,369
2730,Skullcandy TWS Earbuds,Electronics,Audio,72
2731,Skullcandy Soundbar,Electronics,Audio,71
2732,"Acer Swift 16"" Ryzen 5 8GB",Electronics,Laptops,202
2733,Sony TWS Earbuds,Electronics,Audio,471
2734,Sony Action Camera Camera,Electronics,Cameras,187
2735,"Panasonic 65"" 4K Smart TV",Electronics,Television,16
2736,Nokia iPhone 15 128GB,Electronics,Phones,362
2737,Google Pixel 7a 64GB,Electronics,Phones,428
2738,"Samsung 43"" 4K Smart TV",Electronics,Television,500
2739,Realme S23 128GB,Electronics,Phones,23
2740,"Acer ThinkPad 14"" Ryzen 5 8GB",Electronics,Laptops,39
2741,"Apple Inspiron 14"" M3 8GB",Electronics,Laptops,183
2742,Vivo Nord CE3 256GB,Electronics,Phones,192
2743,"Asus Yoga 13"" M2 8GB",Electronics,Laptops,38
2744,"Panasonic 50"" 4K Smart TV",Electronics,Television,16
2745,Samsung Pixel 7a 128GB,Electronics,Phones,351
2746,"Asus IdeaPad 16"" i7 8GB",Electronics,Laptops,350
2747,Sony Portable Speaker,Electronics,Audio,9
2748,Samsung Nord CE3 512GB,Electronics,Phones,500
2749,Google iPhone 13 512GB,Electronics,Phones,30
2750,Realme Pixel 7a 256GB,Electronics,Phones,194
2751,Samsung Redmi 12 128GB,Electronics,Phones,390
2752,Google iPhone 15 512GB,Electronics,Phones,30
2753,"TCL 55"" 4K Smart TV",Electronics,Television,18
2754,Vivo Note 13 64GB,Electronics,Phones,499
2755,Apple S24 64GB,Electronics,Phones,183
2756,Google Pixel 8 512GB,Electronics,Phones,197
2757,"HP XPS 15"" i7 8GB",Electronics,Laptops,478
2758,Vivo Pixel 8 256GB,Electronics,Phones,19
2759,Sony Bluetooth Headphones,Electronics,Audio,421
2760,Motorola iPhone 15 512GB,Electronics,Phones,195
2761,Samsung iPhone 14 128GB,Electronics,Phones,4
2762,JBL TWS Earbuds,Electronics,Audio,63
2763,Google Pixel 8 256GB,Electronics,Phones,368
2764,OnePlus Realme 11 64GB,Electronics,Phones,8
2765,"Apple Envy 15"" i7 16GB",Electronics,Laptops,183
2766,Nokia S24 256GB,Electronics,Phones,27
2767,Boat Soundbar,Electronics,Audio,68
2768,"Apple Envy 16"" i7 32GB",Electronics,Laptops,1
2769,"Sony 50"" 4K Smart TV",Electronics,Television,10
2770,"Dell Prestige 13"" Ryzen 7 32GB",Electronics,Laptops,32
2771,Oppo Pixel 7a 128GB,Electronics,Phones,21
2772,Motorola Redmi 12 512GB,Electronics,Phones,25
2773,"MSI Prestige 16"" i5 32GB",Electronics,Laptops,42
2774,Sennheiser Bluetooth Headphones,Electronics,Audio,66
2775,Realme Pixel 8 128GB,Electronics,Phones,482
2776,Sony Soundbar,Electronics,Audio,9
2777,Google Moto G54 256GB,Electronics,Phones,368
2778,Canon Mirrorless Camera,Electronics,Cameras,210
2779,"MSI Envy 15"" Ryzen 5 16GB",Electronics,Laptops,42
2780,"MSI Swift 17"" i5 16GB",Electronics,Laptops,203
2781,"TCL 55"" 4K Smart TV",Electronics,Television,369
2782,"Acer ZenBook 16"" i5 8GB",Electronics,Laptops,438
2783,JBL Bluetooth Headphones,Electronics,Audio,360
2784,Google S24 128GB,Electronics,Phones,381
2785,Samsung Pixel 7a 256GB,Electronics,Phones,4
2786,Beats TWS Earbuds,Electronics,Audio,69
2787,"Dell Envy 15"" Ryzen 5 16GB",Electronics,Laptops,32
2788,OnePlus Pixel 7a 256GB,Electronics,Phones,8
2789,"TCL 43"" 4K Smart TV",Electronics,Television,352
2790,"Dell Pavilion 16"" Ryzen 7 32GB",Electronics,Laptops,32
2791,Beats TWS Earbuds,Electronics,Audio,69
2792,Nokia Moto G54 256GB,Electronics,Phones,27
2793,Nokia Nord 3 512GB,Electronics,Phones,27
2794,"Sony 75"" 4K Smart TV",Electronics,Television,471
2795,Samsung iPhone 13 256GB,Electronics,Phones,3
2796,Oppo Redmi 12 256GB,Electronics,Phones,193
2797,Motorola iPhone 13 128GB,Electronics,Phones,26
2798,JBL Bluetooth Headphones,Electronics,Audio,63
2799,"MSI ZenBook 15"" i7 8GB",Electronics,Laptops,339
2800,Xiaomi Note 12 512GB,Electronics,Phones,6
2801,Nokia iPhone 14 256GB,Electronics,Phones,27
2802,"Acer Vostro 15"" Ryzen 7 32GB",Electronics,Laptops,40
2803,"Asus Nitro 13"" i5 8GB",Electronics,Laptops,350
2804,Samsung Moto G54 64GB,Electronics,Phones,351
2805,"MSI ROG 14"" i7 8GB",Electronics,Laptops,203
2806,Philips TWS Earbuds,Electronics,Audio,296
2807,Boat Soundbar,Electronics,Audio,68
2808,"Asus Vostro 15"" Ryzen 5 8GB",Electronics,Laptops,350
2809,"Samsung 50"" 4K Smart TV",Electronics,Television,184
2810,Philips Bluetooth Headphones,Electronics,Audio,189
2811,"Samsung 55"" 4K Smart TV",Electronics,Television,184
2812,Samsung Redmi 12 512GB,Electronics,Phones,3
2813,Sony Bluetooth Headphones,Electronics,Audio,10
2814,Bose Bluetooth Headphones,Electronics,Audio,213
2815,"Lenovo ZenBook 13"" M2 32GB",Electronics,Laptops,338
2816,Vivo Note 13 128GB,Electronics,Phones,426
2817,Xiaomi Realme 11 128GB,Electronics,Phones,5
2818,"Samsung 43"" 4K Smart TV",Electronics,Television,3
2819,Beats TWS Earbuds,Electronics,Audio,69
2820,Canon Mirrorless Camera,Electronics,Cameras,210
2821,Beats Portable Speaker,Electronics,Audio,311
2822,Skullcandy Portable Speaker,Electronics,Audio,433
2823,"Asus TUF 14"" i7 32GB",Electronics,Laptops,38
2824,"Apple TUF 15"" i5 32GB",Electronics,Laptops,2
2825,"Panasonic 43"" 4K Smart TV",Electronics,Television,190
2826,Sony DSLR Camera,Electronics,Cameras,471
2827,Realme Realme 11 256GB,Electronics,Phones,482
2828,Samsung A14 128GB,Electronics,Phones,4
2829,Oppo Moto G54 256GB,Electronics,Phones,389
2830,Sennheiser TWS Earbuds,Electronics,Audio,65
2831,Samsung S24 512GB,Electronics,Phones,184
2832,"Samsung 50"" 4K Smart TV",Electronics,Television,4
2833,"LG 43"" 4K Smart TV",Electronics,Television,188
2834,Oppo Redmi 12 512GB,Electronics,Phones,336
2835,Boat Portable Speaker,Electronics,Audio,423
2836,Samsung Moto G54 128GB,Electronics,Phones,3
2837,"Panasonic 65"" 4K Smart TV",Electronics,Television,15
2838,Apple S23 128GB,Electronics,Phones,2
2839,Oppo Realme 11 512GB,Electronics,Phones,336
2840,Oppo S23 512GB,Electronics,Phones,341
2841,"Dell Envy 16"" Ryzen 7 8GB",Electronics,Laptops,198
2842,"MSI Pavilion 14"" M2 16GB",Electronics,Laptops,41
2843,Google Pixel 7a 128GB,Electronics,Phones,381
2844,"Lenovo ROG 17"" i5 32GB",Electronics,Laptops,338
2845,"Panasonic 55"" 4K Smart TV",Electronics,Television,190
2846,JBL Bluetooth Headphones,Electronics,Audio,64
2847,Samsung Nord 3 512GB,Electronics,Phones,3
2848,"LG 65"" 4K Smart TV",Electronics,Television,12
2849,Nikon Mirrorless Camera,Electronics,Cameras,58
2850,"Dell Victus 14"" Ryzen 7 8GB",Electronics,Laptops,274
2851,"Panasonic 50"" 4K Smart TV",Electronics,Television,190
2852,"Asus XPS 16"" i5 32GB",Electronics,Laptops,37
2853,"Apple Prestige 14"" i7 8GB",Electronics,Laptops,1
2854,Nokia iPhone 15 512GB,Electronics,Phones,454
2855,"MSI Nitro 17"" M3 16GB",Electronics,Laptops,42
2856,"Dell ROG 16"" i7 16GB",Electronics,Laptops,274
2857,Realme Redmi 12 256GB,Electronics,Phones,482
2858,Boat Bluetooth Headphones,Electronics,Audio,68
2859,"Samsung 75"" 4K Smart TV",Electronics,Television,4
2860,Philips Portable Speaker,Electronics,Audio,308
2861,Realme iPhone 13 64GB,Electronics,Phones,482
2862,"MSI ZenBook 16"" i5 32GB",Electronics,Laptops,42
2863,"LG 50"" 4K Smart TV",Electronics,Television,11
2864,"HP Yoga 15"" M2 16GB",Electronics,Laptops,478
2865,Vivo Redmi 12 512GB,Electronics,Phones,499
2866,Skullcandy TWS Earbuds,Electronics,Audio,286
2867,Nokia Realme 11 64GB,Electronics,Phones,28
2868,Sony TWS Earbuds,Electronics,Audio,471
2869,"Acer ThinkPad 17"" M2 32GB",Electronics,Laptops,40
2870,Apple Pixel 7a 512GB,Electronics,Phones,2
2871,Realme Pixel 7a 64GB,Electronics,Phones,194
2872,"Apple IdeaPad 15"" i7 8GB",Electronics,Laptops,434
2873,Realme iPhone 14 256GB,Electronics,Phones,482
2874,"MSI Pavilion 17"" M2 16GB",Electronics,Laptops,42
2875,Motorola Redmi 12 512GB,Electronics,Phones,361
2876,Beats TWS Earbuds,Electronics,Audio,69
2877,Beats TWS Earbuds,Electronics,Audio,311
2878,OnePlus Nord 3 128GB,Electronics,Phones,7
2879,Nokia S24 256GB,Electronics,Phones,301
2880,Beats Bluetooth Headphones,Electronics,Audio,311
2881,Xiaomi Redmi 12 64GB,Electronics,Phones,185
2882,"TCL 75"" 4K Smart TV",Electronics,Television,18
2883,Oppo iPhone 13 512GB,Electronics,Phones,410
2884,Realme S23 512GB,Electronics,Phones,424
2885,Apple Moto G54 256GB,Electronics,Phones,434
2886,Boat Portable Speaker,Electronics,Audio,423
2887,Nokia Moto G54 256GB,Electronics,Phones,473
2888,Nokia iPhone 14 512GB,Electronics,Phones,473
2889,"Asus Victus 15"" i5 32GB",Electronics,Laptops,37
2890,"Samsung 55"" 4K Smart TV",Electronics,Television,351
2891,Oppo Realme 11 128GB,Electronics,Phones,21
2892,"Panasonic 65"" 4K Smart TV",Electronics,Television,16
2893,JBL Soundbar,Electronics,Audio,214
2894,Boat Soundbar,Electronics,Audio,378
2895,Xiaomi Realme 11 64GB,Electronics,Phones,185
2896,Apple Note 12 128GB,Electronics,Phones,2
2897,Xiaomi Pixel 8 256GB,Electronics,Phones,6
2898,Google Nord CE3 512GB,Electronics,Phones,368
2899,"Panasonic 43"" 4K Smart TV",Electronics,Television,190
2900,Xiaomi Realme 11 512GB,Electronics,Phones,185
2901,Google iPhone 13 256GB,Electronics,Phones,381
2902,JBL Portable Speaker,Electronics,Audio,63
2903,Nokia Note 13 128GB,Electronics,Phones,301
2904,Apple Nord CE3 128GB,Electronics,Phones,434
2905,"Asus Inspiron 13"" i7 16GB",Electronics,Laptops,37
2906,"HP XPS 15"" Ryzen 7 8GB",Electronics,Laptops,478
2907,Sennheiser Portable Speaker,Electronics,Audio,215
2908,"Panasonic 43"" 4K Smart TV",Electronics,Television,190
2909,"LG 65"" 4K Smart TV",Electronics,Television,12
2910,Nikon DSLR Camera,Electronics,Cameras,211
2911,Xiaomi Note 12 256GB,Electronics,Phones,6
2912,Samsung S24 64GB,Electronics,Phones,500
2913,"Acer Prestige 14"" Ryzen 7 8GB",Electronics,Laptops,333
2914,"HP TUF 13"" i7 32GB",Electronics,Laptops,199
2915,"MSI ROG 14"" Ryzen 5 32GB",Electronics,Laptops,339
2916,"HP XPS 17"" M3 32GB",Electronics,Laptops,199
2917,Motorola Pixel 7a 64GB,Electronics,Phones,361
2918,"Samsung 65"" 4K Smart TV",Electronics,Television,390
2919,Apple Note 13 256GB,Electronics,Phones,2
2920,Samsung S23 256GB,Electronics,Phones,184
2921,"Sony 65"" 4K Smart TV",Electronics,Television,421
2922,Beats TWS Earbuds,Electronics,Audio,69
2923,GoPro DSLR Camera,Electronics,Cameras,416
2924,"Sony 75"" 4K Smart TV",Electronics,Television,471
2925,"Lenovo Envy 15"" M3 32GB",Electronics,Laptops,200
2926,"MSI Nitro 14"" Ryzen 7 16GB",Electronics,Laptops,41
2927,Xiaomi Moto G54 256GB,Electronics,Phones,185
2928,Apple Moto G54 256GB,Electronics,Phones,434
2929,Beats TWS Earbuds,Electronics,Audio,311
2930,Beats TWS Earbuds,Electronics,Audio,217
2931,Boat TWS Earbuds,Electronics,Audio,67
2932,Bose Bluetooth Headphones,Electronics,Audio,453
2933,Motorola A14 128GB,Electronics,Phones,279
2934,Realme Pixel 8 256GB,Electronics,Phones,24
2935,"Dell Nitro 16"" i5 16GB",Electronics,Laptops,274
2936,Apple iPhone 13 64GB,Electronics,Phones,434
2937,Sony Bluetooth Headphones,Electronics,Audio,187
2938,Philips Bluetooth Headphones,Electronics,Audio,244
2939,Motorola Realme 11 512GB,Electronics,Phones,25
2940,"Lenovo Pavilion 17"" M3 8GB",Electronics,Laptops,338
2941,Bose Bluetooth Headphones,Electronics,Audio,61
2942,JBL Soundbar,Electronics,Audio,360
2943,"Samsung 50"" 4K Smart TV",Electronics,Television,4
2944,Sennheiser TWS Earbuds,Electronics,Audio,477
2945,Oppo Pixel 7a 128GB,Electronics,Phones,410
2946,Apple Note 13 256GB,Electronics,Phones,1
2947,Oppo Note 13 64GB,Electronics,Phones,193
2948,Vivo Note 13 512GB,Electronics,Phones,192
2949,Sony Action Camera Camera,Electronics,Cameras,421
2950,"Asus ThinkPad 15"" M2 32GB",Electronics,Laptops,201
2951,Xiaomi S23 64GB,Electronics,Phones,6
2952,Xiaomi A14 256GB,Electronics,Phones,6
2953,Realme Moto G54 64GB,Electronics,Phones,424
2954,"Sony 43"" 4K Smart TV",Electronics,Television,10
2955,Apple Nord 3 64GB,Electronics,Phones,1
2956,"HP TUF 15"" M2 32GB",Electronics,Laptops,478
2957,"TCL 65"" 4K Smart TV",Electronics,Television,191
2958,Beats Portable Speaker,Electronics,Audio,311
2959,Realme iPhone 15 256GB,Electronics,Phones,194
2960,"LG 75"" 4K Smart TV",Electronics,Television,12
2961,"Panasonic 55"" 4K Smart TV",Electronics,Television,287
2962,Samsung Pixel 7a 512GB,Electronics,Phones,4
2963,JBL TWS Earbuds,Electronics,Audio,422
2964,"Sony 43"" 4K Smart TV",Electronics,Television,10
2965,Sennheiser Soundbar,Electronics,Audio,477
2966,"Apple Envy 15"" i7 8GB",Electronics,Laptops,1
2967,GoPro Mirrorless Camera,Electronics,Cameras,416
2968,"Dell Victus 14"" Ryzen 5 8GB",Electronics,Laptops,476
2969,Sennheiser Soundbar,Electronics,Audio,65
2970,Apple iPhone 14 128GB,Electronics,Phones,1
2971,Sennheiser Bluetooth Headphones,Electronics,Audio,215
2972,Xiaomi Moto G54 512GB,Electronics,Phones,5
2973,Sony Portable Speaker,Electronics,Audio,471
2974,"HP Pavilion 13"" M3 32GB",Electronics,Laptops,34
2975,Realme S24 256GB,Electronics,Phones,482
2976,Google iPhone 13 512GB,Electronics,Phones,428
2977,Oppo Moto G54 128GB,Electronics,Phones,193
2978,Realme S24 256GB,Electronics,Phones,424
2979,"Sony 65"" 4K Smart TV",Electronics,Television,10
2980,Boat Bluetooth Headphones,Electronics,Audio,67
2981,"Lenovo Pavilion 16"" Ryzen 7 8GB",Electronics,Laptops,200
2982,Skullcandy TWS Earbuds,Electronics,Audio,433
2983,"MSI ThinkPad 14"" Ryzen 7 16GB",Electronics,Laptops,339
2984,"HP Vostro 13"" M3 8GB",Electronics,Laptops,455
2985,Motorola S24 512GB,Electronics,Phones,25
2986,Vivo iPhone 15 512GB,Electronics,Phones,19
2987,Vivo Note 12 128GB,Electronics,Phones,192
2988,Xiaomi Pixel 8 256GB,Electronics,Phones,185
2989,GoPro Mirrorless Camera,Electronics,Cameras,403
2990,Motorola Redmi 12 512GB,Electronics,Phones,26
2991,"TCL 43"" 4K Smart TV",Electronics,Television,369
2992,Canon DSLR Camera,Electronics,Cameras,55
2993,Apple Pixel 8 512GB,Electronics,Phones,2
2994,Bose Bluetooth Headphones,Electronics,Audio,61
2995,Xiaomi Nord CE3 128GB,Electronics,Phones,6
2996,"LG 43"" 4K Smart TV",Electronics,Television,11
2997,"Lenovo Swift 14"" M3 8GB",Electronics,Laptops,36
2998,Vivo Pixel 8 256GB,Electronics,Phones,19
2999,"Apple Yoga 16"" Ryzen 5 8GB",Electronics,Laptops,183
3000,"Lenovo ROG 15"" M2 16GB",Electronics,Laptops,380
3001,Realme Note 12 256GB,Electronics,Phones,23
3002,Apple Redmi 12 128GB,Electronics,Phones,1
3003,Philips Bluetooth Headphones,Electronics,Audio,303
3004,Samsung Pixel 7a 128GB,Electronics,Phones,184
3005,Boat Soundbar,Electronics,Audio,378
3006,Skullcandy Bluetooth Headphones,Electronics,Audio,286
3007,"Dell Inspiron 17"" Ryzen 5 8GB",Electronics,Laptops,31
3008,Beats TWS Earbuds,Electronics,Audio,70
3009,"Panasonic 65"" 4K Smart TV",Electronics,Television,190
3010,JBL Soundbar,Electronics,Audio,214
3011,Vivo Note 13 512GB,Electronics,Phones,192
3012,"Sony 65"" 4K Smart TV",Electronics,Television,10
3013,Google Nord 3 512GB,Electronics,Phones,30
3014,"Dell ZenBook 17"" M3 16GB",Electronics,Laptops,31
3015,Bose TWS Earbuds,Electronics,Audio,481
3016,Sony TWS Earbuds,Electronics,Audio,187
3017,"Asus XPS 17"" M3 16GB",Electronics,Laptops,350
3018,Skullcandy Soundbar,Electronics,Audio,218
3019,"MSI Prestige 14"" Ryzen 7 32GB",Electronics,Laptops,42
3020,OnePlus Pixel 8 512GB,Electronics,Phones,7
3021,Google Nord 3 64GB,Electronics,Phones,428
3022,Xiaomi iPhone 15 128GB,Electronics,Phones,5
3023,Nokia S24 256GB,Electronics,Phones,28
3024,Boat Soundbar,Electronics,Audio,423
3025,Skullcandy TWS Earbuds,Electronics,Audio,433
3026,"Dell Nitro 17"" M2 32GB",Electronics,Laptops,31
3027,"Lenovo ThinkPad 15"" Ryzen 7 16GB",Electronics,Laptops,380
3028,"Acer XPS 16"" M3 32GB",Electronics,Laptops,40
3029,Realme Nord 3 256GB,Electronics,Phones,24
3030,Samsung Nord CE3 128GB,Electronics,Phones,3
3031,Nokia A14 512GB,Electronics,Phones,362
3032,"Dell TUF 15"" Ryzen 7 32GB",Electronics,Laptops,32
3033,"Apple Swift 17"" M2 32GB",Electronics,Laptops,2
3034,Xiaomi Note 12 128GB,Electronics,Phones,6
3035,Xiaomi Pixel 8 512GB,Electronics,Phones,185
3036,Realme Nord CE3 128GB,Electronics,Phones,424
3037,Sony Portable Speaker,Electronics,Audio,471
3038,"Asus Yoga 15"" M3 8GB",Electronics,Laptops,38
3039,Vivo Nord CE3 512GB,Electronics,Phones,20
3040,"Panasonic 65"" 4K Smart TV",Electronics,Television,287
